Tipo,Numero,Nombre,Densidad poblacion,Empadronados,6k,6k-12k,12k-18k,18k-21k,21k-30k,30k-60k,60k,UnidadesProductivas_Actividades_Financieras,UnidadesProductivas_Administracion_Publica_Sanidad_Educacion,UnidadesProductivas_agricultura_Ganaderia,UnidadesProductivas_alimentacion_textil,UnidadesProductivas_Comercio_Hosteleria,UnidadesProductivas_Construcion,UnidadesProductivas_Industria_Manufacturera,UnidadesProductivas_Informacion_servicio_profesional,UnidadesProductivas_Metal,UnidadesProductivas_Mineria_electricidad_agua,UnidadesProductivas_Otras,UnidadesProductivas_Otras_Actividades_de_Servicios,UnidadesProductivas_transporte,Empadronados Inicio,Empadronados Final,Balance Empadronados,Ocupados Inicio,Ocupados Final,Balance Ocupados,Sector Predominante,Poligono,Tipo Poblacion,%_UnidadesProductivas_Actividades_Financieras,%_UnidadesProductivas_Administracion_Publica_Sanidad_Educacion,%_UnidadesProductivas_agricultura_Ganaderia,%_UnidadesProductivas_alimentacion_textil,%_UnidadesProductivas_Comercio_Hosteleria,%_UnidadesProductivas_Construcion,%_UnidadesProductivas_Industria_Manufacturera,%_UnidadesProductivas_Informacion_servicio_profesional,%_UnidadesProductivas_Metal,%_UnidadesProductivas_Mineria_electricidad_agua,%_UnidadesProductivas_Otras,%_UnidadesProductivas_Otras_Actividades_de_Servicios,%_UnidadesProductivas_transporte,%_Balance_Empadronados,%_Balance_Ocupados,Mediana_Empadronados,%50_Empadronados,Mediana_Ocupados,%50_Ocupados
"Municipios","40","El Álamo","451.89","9908","1169","527","735","368","736","678","115","1.82","5.55","1.31","0.81","24.42","14.94","5.35","10.6","2.12","0.1","2.42","9.08","7.87","778","803","-25","1929","1945","-16","5","1.0","5","0.021067253154300268","0.06424354670679476","0.015163792105567774","0.009376085195045724","0.282671605509897","0.17293668248639887","0.06192846394258594","0.12269938650306748","0.024539877300613498","0.0011575413821044104","0.028012501446926727","0.10510475749508046","0.09109850677161709","-0.002523213564796124","-0.0016148566814695195","-0.0004700352526439483","2","0xf","2"
"Municipios","151","Arroyomolinos","1622.15","33687","2738","1346","1986","1325","3295","5454","1393","2.14","6.86","0.27","0.5","25.2","15.5","3.68","15.44","1.54","0.18","1.63","13.06","8.99","3008","3076","-68","10669","10049","620","5","1.0","5","0.02252868723023476","0.07221812822402358","0.00284240446362775","0.0052637119696810186","0.2652910832719233","0.1631750710601116","0.038740920096852295","0.16254342562374985","0.016212232866617538","0.0018949363090851666","0.017159701021160118","0.1374881566480682","0.09464154121486472","-0.002018582836108885","0.018404725858639833","-0.0004700352526439483","2","0xf","1"
"Municipios","186","Becerril de la Sierra","205.53","6108","662","289","397","258","531","774","247","2.46","7.69","1.31","0.49","27.01","18.34","2.46","23.74","0.82","0.0","1.15","21.77","4.09","640","665","-25","1184","1178","6","5","1.0","5","0.022096469954190245","0.0690739243689931","0.011766819365849277","0.004401329381119195","0.24261205425312138","0.16473547112188988","0.022096469954190245","0.2132399173627953","0.007365489984730082","0.0","0.010329650588340967","0.19554477678972423","0.03673762687505614","-0.004092992796332679","0.0009823182711198428","-0.0004700352526439483","2","0xf","1"
"Municipios","323","Camarma de Esteruelas","214.03","7555","790","333","556","371","752","839","172","2.65","6.35","1.46","1.32","23.43","16.94","11.65","14.69","5.69","0.53","4.63","11.38","11.25","742","758","-16","2390","2403","-13","5","2.0","5","0.023667053675091542","0.05671161918370992","0.013039206930427793","0.011788872019290882","0.20925247834241315","0.15129052424756634","0.10404572653389302","0.13119585603286593","0.05081718317406449","0.004733410735018309","0.041350361704027866","0.10163436634812897","0.10047334107350184","-0.0021178027796161483","-0.0017207147584381204","-0.0004700352526439483","2","0xf","2"
"Municipios","382","Cercedilla","204.56","7359","756","346","507","328","673","844","177","1.63","9.92","0.82","1.22","32.88","16.31","3.4","18.89","0.82","0.0","1.36","17.94","2.72","742","769","-27","2168","2252","-84","5","","5","0.01510518024279492","0.09192845890093597","0.007598925030117691","0.011305717727736076","0.3046983597442313","0.15114447224538968","0.03150773792975628","0.17505328514502827","0.007598925030117691","0.0","0.012603095171902513","0.1662496524881846","0.025206190343805026","-0.0036689767631471666","-0.01141459437423563","-0.0004700352526439483","2","0xf","2"
"Municipios","474","Collado Villalba","2549.44","63825","7223","2924","4066","2577","5591","7487","1403","2.21","8.23","0.6","0.41","28.03","11.08","2.85","17.5","1.05","0.19","1.39","16.36","4.78","5830","5860","-30","17759","17560","199","5","","5","0.02334178284748627","0.08692437684833124","0.006337135614702155","0.0043303760033798055","0.2960498521335024","0.11702577101816647","0.030101394169835236","0.18483312209547953","0.011089987325728771","0.002006759611322349","0.014681030840726658","0.17279256442754543","0.05048584706379384","-0.0004700352526439483","0.003117900509204857","-0.0004700352526439483","Igual","0xf","1"
"Municipios","455","Colmenar Viejo","286.73","52480","5080","2127","3508","2256","5095","7297","2100","1.56","8.29","2.13","1.18","22.96","10.9","3.98","15.49","0.84","0.23","1.96","19.23","3.03","4589","4608","-19","18311","17500","811","5","","5","0.0169971671388102","0.0903246894748311","0.023207670516452384","0.012856831553715406","0.2501634342994116","0.11876225757245587","0.04336456744388756","0.16877315319241665","0.009152320767051645","0.0025059925909784266","0.021355415123120506","0.20952277184571802","0.03301372848115058","-0.00036204268292682926","0.015453506097560975","-0.0004700352526439483","1","0xf","1"
"Municipios","437","Colmenar de Oreja","66.61","8303","1115","443","711","400","675","461","90","1.81","4.58","6.14","3.85","22.76","21.56","7.47","9.15","1.81","1.32","1.81","9.64","5.9","733","750","-17","1536","1581","-45","5","","5","0.01850715746421268","0.046830265848670755","0.06278118609406952","0.03936605316973415","0.23271983640081798","0.22044989775051121","0.0763803680981595","0.09355828220858894","0.01850715746421268","0.013496932515337422","0.01850715746421268","0.09856850715746421","0.060327198364008176","-0.002047452727929664","-0.005419727809225581","-0.0004700352526439483","2","0xf","2"
"Municipios","506","Cubas de la Sagra","512.17","6642","609","286","449","263","563","706","154","2.41","6.78","0.9","1.05","13.7","17.46","5.87","12.65","3.01","0.3","1.81","10.09","8.43","516","522","-6","1488","1500","-12","6","","5","0.02853421738100876","0.08027468624200805","0.010655931802036465","0.01243192043570921","0.16220696187544398","0.20672507695950745","0.06950035519772672","0.14977504143973477","0.035638171915699735","0.0035519772673454886","0.021430262846317782","0.11946483542505326","0.09981056121240822","-0.0009033423667570009","-0.0018066847335140017","-0.0004700352526439483","2","0xf","2"
"Municipios","590","Fuente el Saz de Jarama","207.05","6883","796","343","436","314","581","588","178","2.62","7.55","3.49","1.02","35.16","16.71","17.72","22.66","11.62","0.29","5.08","18.74","7.55","905","912","-7","2165","2171","-6","5","","5","0.01744224752013847","0.05026296518207842","0.023234138872245524","0.006790493309366886","0.23407229878170557","0.11124425803874576","0.11796817788429531","0.1508554690100526","0.07735836495572863","0.0019306304507023498","0.03381931961919978","0.12475867119366219","0.05026296518207842","-0.0010169984018596541","-0.0008717129158797036","-0.0004700352526439483","2","0xf","2"
"Municipios","679","Guadalix de la Sierra","109.38","6594","799","280","481","327","593","727","189","1.82","7.89","6.07","0.76","23.96","16.99","3.79","11.37","1.52","0.15","1.52","11.22","4.85","571","581","-10","1244","1227","17","5","","5","0.019801980198019806","0.08584484822108586","0.06604286802306605","0.008268958764008271","0.2606898052442608","0.18485474921118486","0.04123599173104124","0.12370797519312372","0.016537917528016543","0.0016320313350016323","0.016537917528016543","0.12207594385812211","0.052769013165052774","-0.001516530178950561","0.002578101304215954","-0.0004700352526439483","2","0xf","1"
"Municipios","856","Miraflores de la Sierra","116.71","6585","763","307","455","264","563","704","219","1.97","7.59","2.43","2.43","26.27","17.01","4.71","17.31","1.06","0.15","1.21","11.69","5.62","603","624","-21","1139","1213","-74","5","","5","0.019808949220713926","0.07631975867269984","0.024434389140271493","0.024434389140271493","0.26415284062342886","0.17104072398190046","0.0473604826546003","0.17405731523378581","0.010658622423328306","0.0015082956259426846","0.01216691804927099","0.11754650578179988","0.05651080945198592","-0.0031890660592255125","-0.011237661351556568","-0.0004700352526439483","2","0xf","2"
"Municipios","1006","Nuevo Baztán","331.91","6630","819","301","421","276","610","771","207","1.81","6.18","0.75","0.6","18.55","18.1","3.32","19.16","1.21","0.6","1.51","12.97","10.26","583","608","-25","1160","1175","-15","8","","5","0.019048621342875185","0.0650389391707009","0.007893075142075353","0.006314460113660282","0.19522205851399707","0.19048621342875185","0.03494001262892023","0.2016417596295517","0.012734161229214903","0.006314460113660282","0.015891391286045043","0.13649757945695645","0.10797726794359082","-0.003770739064856712","-0.0022624434389140274","-0.0004700352526439483","2","0xf","2"
"Municipios","1065","Parla","5226.18","131689","14838","6385","9484","5555","9908","8356","878","1.18","4.37","0.32","0.37","17.9","10.22","2.16","7.23","0.66","0.1","1.13","5.54","5.92","7166","7235","-69","21443","21485","-42","5","","5","0.020665499124343255","0.07653239929947461","0.005604203152364273","0.00647985989492119","0.31348511383537647","0.178984238178634","0.037828371278458846","0.1266199649737303","0.011558669001751313","0.0017513134851138354","0.019789842381786337","0.09702276707530648","0.10367775831873904","-0.0005239617583852865","-0.00031893324423452223","-0.0004700352526439483","2","0xf","2"
"Municipios","1087","Pedrezuela","216.04","6226","634","293","403","252","605","806","188","1.93","8.67","1.61","1.12","16.86","10.44","2.73","15.42","0.48","0.0","1.12","12.53","4.34","462","464","-2","1051","1032","19","5","","5","0.02498381877022654","0.11223300970873788","0.02084142394822007","0.014498381877022657","0.21825242718446605","0.13514563106796118","0.03533980582524272","0.19961165048543694","0.00621359223300971","0.0","0.014498381877022657","0.16220064724919095","0.05618122977346279","-0.00032123353678124","0.0030517185994217797","-0.0004700352526439483","1","0xf","1"
"Municipios","1300","San Fernando de Henares","1010.7","39313","4632","1834","2926","2102","4238","4082","586","1.7","4.71","0.46","0.76","32.84","13.53","8.34","15.69","3.05","0.36","4.53","10.86","13.0","3978","3990","-12","25755","25250","505","5","","5","0.015478466721296548","0.04288445779841574","0.00418829099517436","0.006919785122461987","0.2990075571337522","0.12319038514067195","0.07593553673859602","0.14285714285714285","0.027770190294090866","0.0032777929527451517","0.04124556132204316","0.09888008740781207","0.11836474551579715","-0.00030524254063541323","0.01284562358507364","-0.0004700352526439483","1","0xf","1"
"Municipios","1338","San Martín de Valdeiglesias","74.93","8760","1130","414","604","379","626","572","110","1.94","7.19","2.4","1.83","31.51","16.44","4.34","11.99","1.6","0.68","0.91","12.56","2.51","791","802","-11","2127","2049","78","5","","5","0.020229405630865484","0.07497393117831073","0.025026068821689257","0.01908237747653806","0.32857142857142857","0.17142857142857143","0.04525547445255474","0.12502606882168926","0.016684045881126174","0.007090719499478624","0.00948905109489051","0.13096976016684045","0.02617309697601668","-0.0012557077625570776","0.008904109589041096","-0.0004700352526439483","2","0xf","1"
"Municipios","1527","Torrelodones","1109.64","24122","1812","713","953","636","1882","4092","2629","4.31","15.59","0.37","0.46","22.84","6.38","2.24","37.85","0.37","0.04","1.41","49.54","2.11","3350","3408","-58","7585","7561","24","12","","5","0.03003275033098738","0.1086335447007177","0.002578217545815622","0.0032053515434464492","0.15915267228764543","0.044456832276496404","0.015608668385478364","0.26374468678140894","0.002578217545815622","0.00027872622116925644","0.00982509929621629","0.34520242491812414","0.014702808166678277","-0.002404444075947268","0.000994942376254042","-0.0004700352526439483","2","0xf","1"
"Municipios","1548","Torres de la Alameda","177.74","7729","959","406","618","402","711","642","86","1.94","5.95","1.81","2.46","32.99","13.71","18.5","11.64","8.41","0.39","7.63","8.93","13.71","843","847","-4","3104","2860","244","5","","5","0.015147965956117745","0.04645896775201061","0.014132896072460372","0.019208245490747244","0.2575935035527446","0.1070508315764816","0.14445225267431872","0.09088779573670648","0.06566721324275786","0.0030452096509721244","0.059576793940813604","0.06972749277738735","0.1070508315764816","-0.0005175313753396299","0.03156941389571743","-0.0004700352526439483","2","0xf","1"
"Municipios","1718","Villa del Prado","87.63","6837","873","395","503","289","513","441","58","1.32","4.68","25.6","0.44","21.5","13.6","2.63","6.44","1.32","0.29","0.88","9.21","3.95","600","610","-10","1351","1402","-51","3","","5","0.014369693011103855","0.050947093403004566","0.2786849553668626","0.004789897670367952","0.23405181798388852","0.14805138253864578","0.028630524711517526","0.07010668408447639","0.014369693011103855","0.0031569780100152403","0.009579795340735903","0.10026126714565645","0.04300021772262138","-0.001462629808395495","-0.007459412022817025","-0.0004700352526439483","2","0xf","2"
"Municipios","1809","Villarejo de Salvanés","63.36","7552","1114","399","600","383","692","520","67","1.85","4.63","7.94","4.37","28.73","15.36","9.0","9.27","2.25","0.26","2.38","9.93","3.84","682","686","-4","2488","2495","-7","5","","5","0.018535216912133053","0.04638813746117623","0.07955114717964132","0.04378318805730889","0.28784690912734195","0.15389239555154793","0.09017132551848513","0.09287646528403967","0.02254283137962128","0.002604949403867348","0.023845306081554954","0.09948902915539524","0.03847309888788698","-0.0005296610169491525","-0.000926906779661017","-0.0004700352526439483","2","0xf","2"